Original_Order,Eastings,Northings2
97388,509796,433802
97389,509796,433802
97452,509796,433802
98242,509796,433802
98876,510151,433802
63716,511342,433803
66317,506581,433803
66961,506581,433803
97660,510459,433803
66095,507286,433804
66189,506770,433804
66322,506770,433804
66640,506770,433804
66662,506770,433804
66663,506770,433804
67545,507025,433804
67652,507281,433804
68130,507025,433804
68131,507025,433804
24778,510033,433805
63473,511440,433805
66634,506597,433805
66932,506597,433805
67957,507295,433805
75047,511041,433805
98252,510033,433805
98261,510033,433805
66139,507385,433806
66916,507385,433806
66922,507385,433806
67311,507385,433806
67910,507385,433806
67911,507385,433806
98534,510264,433806
66074,506504,433807
91929,511626,433807
92157,511626,433807
92171,511626,433807
92453,511626,433807
66236,506489,433808
66854,507715,433809
67596,506442,433809
67824,506442,433809
97609,509792,433809
98136,509792,433809
98565,509792,433809
63727,511106,433810
63876,511106,433810
64202,511073,433810
91933,511930,433810
91944,511930,433810
91959,511930,433810
92236,511930,433810
92285,511930,433810
92287,511930,433810
92288,511930,433810
92289,511930,433810
92290,511930,433810
97777,509858,433810
98349,509858,433810
98459,509858,433810
98623,509905,433810
98627,509905,433810
98726,509858,433810
98868,510916,433811
97361,510539,433812
97363,510539,433812
97559,510539,433812
97720,510539,433812
97737,510539,433812
66481,507155,433813
97835,510279,433813
98313,510279,433813
97325,510695,433814
97337,510695,433814
97358,510412,433814
97979,510695,433814
97984,510695,433814
98302,510695,433814
97973,509951,433815
66130,506920,433816
68343,506397,433816
98836,508672,433816
98852,508672,433816
97195,510536,433817
98845,510734,433817
6780,507976,433818
91559,511988,433818
63564,511175,433819
63565,511175,433819
97608,509830,433821
98762,510596,433821
63258,511341,433822
63409,511341,433822
63469,511341,433822
63516,511200,433822
63714,511341,433822
64396,511341,433822
64915,511341,433822
65261,511341,433822
67011,507328,433822
67186,507251,433822
67189,507251,433822
67193,507251,433822
67194,507251,433822
67197,507251,433822
68334,507284,433822
68423,506294,433822
63412,511170,433823
66719,506978,433824
68739,506978,433824
64684,511121,433825
67830,507429,433825
67912,507185,433825
67985,507185,433825
68031,507429,433825
68720,506787,433826
66094,506606,433827
67418,506434,433827
67693,506595,433827
67966,506434,433827
68692,506595,433827
97233,509891,433827
97662,509891,433827
98406,509891,433827
63773,511372,433828
63823,511372,433828
98353,509719,433828
98664,509719,433828
98745,509719,433828
75865,506495,433829
66416,507071,433830
63839,511305,433831
63980,511305,433831
64323,511305,433831
68211,507093,433831
97234,508815,433831
63385,511392,433832
63550,511392,433832
67292,507422,433832
67293,507422,433832
97408,509889,433833
97433,510385,433833
97730,510385,433833
98171,510750,433833
66226,506980,433834
66963,506980,433834
67054,507154,433834
67569,506980,433834
67600,506980,433834
68269,507444,433834
68655,507154,433834
97371,510855,433834
97437,510855,433834
97593,510553,433835
98356,510553,433835
98357,510553,433835
98376,510553,433835
98377,510553,433835
98765,510553,433835
63528,511292,433836
64245,511292,433836
64406,511292,433836
64568,511292,433836
64663,511292,433836
97965,510372,433836
98134,510372,433836
68357,507306,433837
66334,507351,433838
66335,507351,433838
66337,507351,433838
66369,507071,433838
67152,507351,433838
97896,510393,433838
24955,502575,433839
91761,511908,433839
92101,511908,433839
68486,507444,433840
91715,511963,433842
68356,507306,433843
97613,509683,433843
66983,507351,433844
66984,507351,433844
67391,507205,433844
67921,507351,433844
91578,511687,433844
91638,511687,433844
91679,511687,433844
91891,511687,433844
92295,511687,433844
92298,511687,433844
92302,511687,433844
92303,511687,433844
67220,507009,433845
68100,507009,433845
97522,508886,433845
97679,510847,433847
92153,511865,433848
97567,510506,433849
24804,506029,433850
63352,511133,433850
63540,511133,433850
66553,507070,433850
66554,507070,433850
68246,507306,433850
67394,506444,433851
97322,508915,433851
98179,510362,433851
97463,510384,433852
98515,509854,433852
66971,507025,433853
97255,510730,433853
8171,508252,433854
66626,506373,433855
63501,511237,433856
98248,509795,433856
98276,509795,433856
98699,509795,433856
98703,509795,433856
66450,507378,433857
67245,507378,433857
68463,507378,433857
66855,506686,433859
68221,506796,433859
91673,511593,433859
91749,511593,433859
97213,510283,433859
97239,510283,433859
97411,510283,433859
97426,510283,433859
97544,510283,433859
97686,510283,433859
97949,510283,433859
98030,510283,433859
98234,510283,433859
98366,510283,433859
98491,510283,433859
98501,510283,433859
98546,510283,433859
98595,510283,433859
98712,510283,433859
98870,510283,433859
98896,510283,433859
98902,510283,433859
98907,510283,433859
98909,510283,433859
98913,510283,433859
98919,510283,433859
58700,514879,433860
91595,511594,433860
91641,511594,433860
92042,511594,433860
92043,511594,433860
98643,510381,433860
63672,511280,433861
98076,509869,433861
98207,510056,433861
98476,510056,433861
98589,509869,433861
98805,510534,433861
98806,510534,433861
67771,507009,433862
66698,506282,433863
98337,510485,433863
64354,511151,433864
97811,510420,433864
66028,507202,433865
66034,507202,433865
67132,506349,433865
67133,506349,433865
68187,507196,433865
77636,507164,433865
98513,510749,433865
66249,507212,433866
68406,506796,433866
58627,518612,433867
58672,518612,433867
64142,511174,433867
64550,511174,433867
67018,506685,433867
97202,510374,433869
97311,510754,433869
97323,510374,433869
97693,510754,433869
97694,510754,433869
63230,511127,433870
63885,511127,433870
66717,507359,433870
68567,506843,433870
68568,506843,433870
97342,510506,433873
63891,511259,433874
68243,506253,433874
98528,510008,433874
9128,508078,433875
63920,511499,433876
64014,511499,433876
65114,511499,433876
74977,511499,433876
97398,509933,433876
66170,507358,433877
97920,510550,433877
98160,510835,433878
67871,506957,433879
64190,511497,433880
68742,507459,433881
98271,510004,433881
98858,510348,433881
66777,507358,433882
67059,507358,433882
67673,507572,433882
67713,507358,433882
67975,507358,433882
68341,507358,433882
68422,507358,433882
67718,506841,433884
67719,506841,433884
67951,506841,433884
68436,506841,433884
68440,506841,433884
98071,510354,433884
98072,510354,433884
98073,510354,433884
98433,510354,433884
98441,510354,433884
66943,507313,433885
66956,507313,433885
67602,507306,433885
98262,510043,433885
98465,509978,433885
66045,507325,433886
67762,507068,433886
67763,507068,433886
68042,507190,433887
98490,510395,433887
66358,506768,433888
66447,507205,433888
67386,507197,433888
68095,507205,433888
63972,511066,433891
64438,511482,433891
64448,511482,433891
64460,511066,433891
64471,511482,433891
67940,506956,433891
97282,510705,433891
97350,510705,433891
66285,507418,433893
66699,507068,433893
66822,507418,433893
68219,506179,433893
97208,509897,433893
97722,509897,433893
97724,509897,433893
98014,509897,433893
98854,509815,433893
66084,506244,433894
66360,506628,433894
66993,506250,433895
66999,506250,433895
67135,506250,433895
67138,506250,433895
67919,506794,433895
68331,506794,433895
98128,510823,433895
64846,511487,433896
67045,506956,433896
63584,511221,433899
64233,511221,433899
98635,510410,433899
68330,507800,433900
97580,509916,433901
97581,509916,433901
97602,509916,433901
98358,509916,433901
98359,509916,433901
98361,509916,433901
98363,509916,433901
98371,509916,433901
67435,506947,433904
97352,510402,433904
97699,510402,433904
66179,507417,433906
66180,507417,433906
68218,507417,433906
97775,510629,433907
63484,511246,433908
67112,507308,433908
67423,507314,433908
67490,507314,433908
67782,507314,433908
67907,506584,433908
97237,509633,433908
98103,509633,433908
97309,509860,433909
67639,507104,433910
68060,507392,433911
68417,507037,433911
29858,500232,433912
63539,511361,433912
63821,511184,433912
97485,510363,433912
97878,510363,433912
97976,510363,433912
97977,510363,433912
98466,510363,433912
8053,508181,433913
63176,511242,433913
66422,507068,433913
67482,507633,433913
67511,507633,433913
67586,507633,433913
67826,507433,433913
68126,507068,433913
64875,511416,433915
97215,509536,433915
97315,509536,433915
97399,509536,433915
97480,510450,433915
97628,509536,433915
97630,509536,433915
98007,509536,433915
98083,509536,433915
98195,509536,433915
98272,509536,433915
98273,509536,433915
98287,509536,433915
98463,510450,433915
98751,510450,433915
63270,511182,433917
66102,506991,433918
66105,506991,433918
63717,511440,433919
64206,511440,433919
68559,507576,433919
66486,507417,433920
97540,509846,433920
97545,509846,433920
97707,510458,433920
98037,510088,433920
98895,510088,433920
63888,511187,433921
67538,506725,433921
67974,506725,433921
68119,506725,433921
68120,506725,433921
68121,506725,433921
68125,506725,433921
98713,510784,433921
98714,510784,433921
66197,507392,433923
63984,511162,433924
64222,511435,433924
64261,511435,433924
66128,506840,433924
97767,510292,433924
97933,510292,433924
98606,510292,433924
98607,510292,433924
66108,506885,433925
66153,506885,433925
66602,506287,433925
67064,506885,433925
98341,509852,433925
98355,509852,433925
98421,509852,433925
67612,506638,433926
67859,507068,433926
68612,506638,433926
68613,506638,433926
67976,506567,433927
98081,509987,433927
98312,509987,433927
63175,511368,433928
63360,511230,433929
63474,511230,433929
63837,511348,433929
63842,511201,433929
64200,511201,433929
64204,511201,433929
64239,511201,433929
64263,511201,433929
64305,511201,433929
64306,511201,433929
64307,511201,433929
64337,511201,433929
64398,511431,433929
64456,511201,433929
64457,511201,433929
64468,511201,433929
64469,511201,433929
64470,511431,433929
64618,511201,433929
64619,511201,433929
64845,511201,433929
65096,511201,433929
68342,507357,433929
64115,511403,433930
66024,507298,433930
68069,507429,433930
68220,507777,433930
66365,506915,433931
67025,507105,433931
67615,506915,433931
67617,506915,433931
67935,506915,433931
68158,506915,433931
68438,506915,433931
77550,506915,433931
98708,509756,433931
98773,509756,433931
66800,507068,433932
67640,507123,433932
68096,506496,433932
67798,507198,433933
66535,506639,433934
66549,506234,433934
67215,506639,433934
68366,506234,433934
97510,509994,433934
63766,511308,433935
63990,511308,433935
64219,511308,433935
64220,511308,433935
66384,506357,433935
67051,506968,433935
67102,506968,433935
67250,506239,433935
68034,506968,433935
68248,506968,433935
66673,506365,433936
97504,509787,433936
97958,510002,433936
98387,509787,433936
68257,506202,433937
67647,507385,433938
97807,510510,433938
64359,511313,433939
64483,511313,433939
64704,511313,433939
66797,507549,433939
67776,507177,433939
67777,507177,433939
97739,509709,433939
66398,506968,433942
66996,506968,433942
67711,506968,433942
68253,506968,433942
6602,507911,433943
97241,509990,433943
97242,509990,433943
98824,510518,433943
63331,511008,433944
63332,511008,433944
63467,511008,433944
63526,511008,433944
63555,511008,433944
63933,511008,433944
64070,511008,433944
64074,511008,433944
64376,511008,433944
64487,511008,433944
63213,511625,433945
64346,511625,433945
64347,511625,433945
67167,506693,433945
67317,506693,433945
67764,506693,433945
68111,506693,433945
97349,510776,433945
97420,510477,433946
97421,510477,433946
66438,506859,433947
97209,509803,433947
97362,510419,433947
65272,511505,433948
98057,510496,433948
66907,506581,433949
68609,506470,433949
67812,507406,433951
66392,506826,433952
67875,507297,433952
67200,506434,433953
67201,506434,433953
67422,506434,433953
67829,506434,433953
67831,506434,433953
68446,507117,433953
68079,507199,433954
67361,507208,433955
67397,507208,433955
67661,507208,433955
